date, categorie, data
21-12-2018 12:21:54, time, 13.55 
21-12-2018 12:22:46, Nombre d'articles par media, dh:37842 
21-12-2018 12:22:46, Nombre d'articles par media, lalibre:52735 
21-12-2018 12:22:46, Nombre d'articles par media, lecho:5898 
21-12-2018 12:22:46, Nombre d'articles par media, lesoir:21561 
21-12-2018 12:22:46, Nombre d'articles par media, levif:7851 
21-12-2018 12:22:46, Nombre d'articles par media, rtbf:16079 
21-12-2018 12:22:46, Nombre d'articles par media, rtl:35728 
21-12-2018 12:22:46, Nombre d'articles par media, sudinfo:8645 
21-12-2018 12:22:46, Nombre d'articles total, 186339 
21-12-2018 14:24:48, RssToDb, Nombres de nouveux articles:173 
21-12-2018 14:24:59, Medpol, Charles Michel | Charles Michel | Charles Michel | Charles Michel | Bart De Wever | Bart De Wever |  
21-12-2018 14:24:59, time, 13.88 
21-12-2018 14:25:50, Nombre d'articles par media, dh:37870 
21-12-2018 14:25:50, Nombre d'articles par media, lalibre:52764 
21-12-2018 14:25:50, Nombre d'articles par media, lecho:5900 
21-12-2018 14:25:50, Nombre d'articles par media, lesoir:21572 
21-12-2018 14:25:50, Nombre d'articles par media, levif:7863 
21-12-2018 14:25:50, Nombre d'articles par media, rtbf:16099 
21-12-2018 14:25:50, Nombre d'articles par media, rtl:35788 
21-12-2018 14:25:50, Nombre d'articles par media, sudinfo:8656 
21-12-2018 14:25:50, Nombre d'articles total, 186512 
21-12-2018 16:27:56, RssToDb, Nombres de nouveux articles:149 
21-12-2018 16:28:13, Medpol, Mark Vos | Mark Vos | Bart De Wever |  
21-12-2018 16:28:13, time, 14.05 
21-12-2018 16:29:05, Nombre d'articles par media, dh:37898 
21-12-2018 16:29:05, Nombre d'articles par media, lalibre:52791 
21-12-2018 16:29:05, Nombre d'articles par media, lecho:5902 
21-12-2018 16:29:05, Nombre d'articles par media, lesoir:21588 
21-12-2018 16:29:05, Nombre d'articles par media, levif:7868 
21-12-2018 16:29:05, Nombre d'articles par media, rtbf:16110 
21-12-2018 16:29:05, Nombre d'articles par media, rtl:35834 
21-12-2018 16:29:05, Nombre d'articles par media, sudinfo:8670 
21-12-2018 16:29:05, Nombre d'articles total, 186661 
21-12-2018 18:31:02, RssToDb, Nombres de nouveux articles:154 
21-12-2018 18:31:12, Medpol, Elio Di Rupo | Elio Di Rupo | Jean-Luc Crucke | Charles Michel | Charles Michel | Charles Michel | Daniel Paris | Daniel Paris |  
21-12-2018 18:31:12, time, 13.76 
21-12-2018 18:32:08, Nombre d'articles par media, dh:37924 
21-12-2018 18:32:08, Nombre d'articles par media, lalibre:52823 
21-12-2018 18:32:08, Nombre d'articles par media, lecho:5907 
21-12-2018 18:32:08, Nombre d'articles par media, lesoir:21613 
21-12-2018 18:32:08, Nombre d'articles par media, levif:7873 
21-12-2018 18:32:08, Nombre d'articles par media, rtbf:16120 
21-12-2018 18:32:08, Nombre d'articles par media, rtl:35875 
21-12-2018 18:32:08, Nombre d'articles par media, sudinfo:8680 
21-12-2018 18:32:08, Nombre d'articles total, 186815 
21-12-2018 20:34:13, RssToDb, Nombres de nouveux articles:102 
21-12-2018 20:34:22, Medpol, none 
21-12-2018 20:34:22, time, 13.90 
21-12-2018 20:35:15, Nombre d'articles par media, dh:37935 
21-12-2018 20:35:15, Nombre d'articles par media, lalibre:52847 
21-12-2018 20:35:15, Nombre d'articles par media, lecho:5911 
21-12-2018 20:35:15, Nombre d'articles par media, lesoir:21631 
21-12-2018 20:35:15, Nombre d'articles par media, levif:7875 
21-12-2018 20:35:15, Nombre d'articles par media, rtbf:16124 
21-12-2018 20:35:15, Nombre d'articles par media, rtl:35909 
21-12-2018 20:35:15, Nombre d'articles par media, sudinfo:8685 
21-12-2018 20:35:15, Nombre d'articles total, 186917 
21-12-2018 22:37:06, RssToDb, Nombres de nouveux articles:117 
21-12-2018 22:37:24, Medpol, none 
21-12-2018 22:37:24, time, 13.80 
21-12-2018 22:38:15, Nombre d'articles par media, dh:37950 
21-12-2018 22:38:15, Nombre d'articles par media, lalibre:52881 
21-12-2018 22:38:15, Nombre d'articles par media, lecho:5914 
21-12-2018 22:38:15, Nombre d'articles par media, lesoir:21640 
21-12-2018 22:38:15, Nombre d'articles par media, levif:7875 
21-12-2018 22:38:15, Nombre d'articles par media, rtbf:16132 
21-12-2018 22:38:15, Nombre d'articles par media, rtl:35953 
21-12-2018 22:38:15, Nombre d'articles par media, sudinfo:8689 
21-12-2018 22:38:15, Nombre d'articles total, 187034 
22-12-2018 00:40:07, RssToDb, Nombres de nouveux articles:43 
22-12-2018 00:40:29, Medpol, none 
22-12-2018 00:40:29, time, 13.88 
22-12-2018 00:41:22, Nombre d'articles par media, dh:37954 
22-12-2018 00:41:22, Nombre d'articles par media, lalibre:52892 
22-12-2018 00:41:22, Nombre d'articles par media, lecho:5915 
22-12-2018 00:41:22, Nombre d'articles par media, lesoir:21640 
22-12-2018 00:41:22, Nombre d'articles par media, levif:7875 
22-12-2018 00:41:22, Nombre d'articles par media, rtbf:16136 
22-12-2018 00:41:22, Nombre d'articles par media, rtl:35974 
22-12-2018 00:41:22, Nombre d'articles par media, sudinfo:8691 
22-12-2018 00:41:22, Nombre d'articles total, 187077 
22-12-2018 02:43:06, RssToDb, Nombres de nouveux articles:15 
22-12-2018 02:43:30, Medpol, none 
22-12-2018 02:43:30, time, 13.78 
22-12-2018 02:44:22, Nombre d'articles par media, dh:37954 
22-12-2018 02:44:22, Nombre d'articles par media, lalibre:52896 
22-12-2018 02:44:22, Nombre d'articles par media, lecho:5915 
22-12-2018 02:44:22, Nombre d'articles par media, lesoir:21640 
22-12-2018 02:44:22, Nombre d'articles par media, levif:7875 
22-12-2018 02:44:22, Nombre d'articles par media, rtbf:16136 
22-12-2018 02:44:22, Nombre d'articles par media, rtl:35985 
22-12-2018 02:44:22, Nombre d'articles par media, sudinfo:8691 
22-12-2018 02:44:22, Nombre d'articles total, 187092 
22-12-2018 04:46:28, RssToDb, Nombres de nouveux articles:19 
22-12-2018 04:46:55, Medpol, none 
22-12-2018 04:46:55, time, 14.20 
22-12-2018 04:47:48, Nombre d'articles par media, dh:37958 
22-12-2018 04:47:48, Nombre d'articles par media, lalibre:52901 
22-12-2018 04:47:48, Nombre d'articles par media, lecho:5915 
22-12-2018 04:47:48, Nombre d'articles par media, lesoir:21640 
22-12-2018 04:47:48, Nombre d'articles par media, levif:7875 
22-12-2018 04:47:48, Nombre d'articles par media, rtbf:16136 
22-12-2018 04:47:48, Nombre d'articles par media, rtl:35995 
22-12-2018 04:47:48, Nombre d'articles par media, sudinfo:8691 
22-12-2018 04:47:48, Nombre d'articles total, 187111 
22-12-2018 06:49:55, RssToDb, Nombres de nouveux articles:75 
22-12-2018 06:50:28, Medpol, Elio Di Rupo | Elio Di Rupo | Elio Di Rupo | Elio Di Rupo | Charles Michel | Charles Michel | Damien Sauvage | Damien Sauvage |  
22-12-2018 06:50:28, time, 14.32 
22-12-2018 06:51:23, Nombre d'articles par media, dh:37966 
22-12-2018 06:51:23, Nombre d'articles par media, lalibre:52913 
22-12-2018 06:51:23, Nombre d'articles par media, lecho:5915 
22-12-2018 06:51:23, Nombre d'articles par media, lesoir:21658 
22-12-2018 06:51:23, Nombre d'articles par media, levif:7875 
22-12-2018 06:51:23, Nombre d'articles par media, rtbf:16140 
22-12-2018 06:51:23, Nombre d'articles par media, rtl:36021 
22-12-2018 06:51:23, Nombre d'articles par media, sudinfo:8698 
22-12-2018 06:51:23, Nombre d'articles total, 187186 
22-12-2018 08:53:46, RssToDb, Nombres de nouveux articles:124 
22-12-2018 08:53:53, Medpol, Elio Di Rupo | Elio Di Rupo | Elio Di Rupo | Elio Di Rupo | Elio Di Rupo | Charles Michel | Charles Michel | Charles Michel | Jan Jambon | Jan Jambon |  
22-12-2018 08:53:53, time, 14.15 
22-12-2018 08:54:45, Nombre d'articles par media, dh:37990 
22-12-2018 08:54:45, Nombre d'articles par media, lalibre:52941 
22-12-2018 08:54:45, Nombre d'articles par media, lecho:5918 
22-12-2018 08:54:45, Nombre d'articles par media, lesoir:21670 
22-12-2018 08:54:45, Nombre d'articles par media, levif:7883 
22-12-2018 08:54:45, Nombre d'articles par media, rtbf:16156 
22-12-2018 08:54:45, Nombre d'articles par media, rtl:36045 
22-12-2018 08:54:45, Nombre d'articles par media, sudinfo:8707 
22-12-2018 08:54:45, Nombre d'articles total, 187310 
22-12-2018 10:57:09, RssToDb, Nombres de nouveux articles:111 
22-12-2018 10:57:17, Medpol, Elio Di Rupo | Jan Jambon | Jan Jambon | Jan Jambon | Jan Jambon | Jan Jambon | Jan Jambon | Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever |  
22-12-2018 10:57:17, time, 14.19 
22-12-2018 10:58:12, Nombre d'articles par media, dh:38013 
22-12-2018 10:58:12, Nombre d'articles par media, lalibre:52959 
22-12-2018 10:58:12, Nombre d'articles par media, lecho:5919 
22-12-2018 10:58:12, Nombre d'articles par media, lesoir:21679 
22-12-2018 10:58:12, Nombre d'articles par media, levif:7887 
22-12-2018 10:58:12, Nombre d'articles par media, rtbf:16165 
22-12-2018 10:58:12, Nombre d'articles par media, rtl:36089 
22-12-2018 10:58:12, Nombre d'articles par media, sudinfo:8710 
22-12-2018 10:58:12, Nombre d'articles total, 187421 
22-12-2018 13:00:32, RssToDb, Nombres de nouveux articles:94 
22-12-2018 13:00:41, Medpol, Bart De Wever | Isabelle Michel |  
22-12-2018 13:00:41, time, 14.13 
22-12-2018 13:01:35, Nombre d'articles par media, dh:38026 
22-12-2018 13:01:35, Nombre d'articles par media, lalibre:52973 
22-12-2018 13:01:35, Nombre d'articles par media, lecho:5920 
22-12-2018 13:01:35, Nombre d'articles par media, lesoir:21689 
22-12-2018 13:01:35, Nombre d'articles par media, levif:7890 
22-12-2018 13:01:35, Nombre d'articles par media, rtbf:16173 
22-12-2018 13:01:35, Nombre d'articles par media, rtl:36132 
22-12-2018 13:01:35, Nombre d'articles par media, sudinfo:8712 
22-12-2018 13:01:35, Nombre d'articles total, 187515 
22-12-2018 15:03:34, RssToDb, Nombres de nouveux articles:81 
22-12-2018 15:03:45, Medpol, Jan Jambon | Johan Klaps | Johan Klaps | Johan Klaps |  
22-12-2018 15:03:45, time, 13.82 
22-12-2018 15:04:37, Nombre d'articles par media, dh:38040 
22-12-2018 15:04:37, Nombre d'articles par media, lalibre:52977 
22-12-2018 15:04:37, Nombre d'articles par media, lecho:5924 
22-12-2018 15:04:37, Nombre d'articles par media, lesoir:21705 
22-12-2018 15:04:37, Nombre d'articles par media, levif:7893 
22-12-2018 15:04:37, Nombre d'articles par media, rtbf:16177 
22-12-2018 15:04:37, Nombre d'articles par media, rtl:36164 
22-12-2018 15:04:37, Nombre d'articles par media, sudinfo:8716 
22-12-2018 15:04:37, Nombre d'articles total, 187596 
22-12-2018 17:06:39, RssToDb, Nombres de nouveux articles:106 
22-12-2018 17:06:47, Medpol, Roger Lespagnard | Bart Plasschaert |  
22-12-2018 17:06:47, time, 13.82 
22-12-2018 17:07:42, Nombre d'articles par media, dh:38054 
22-12-2018 17:07:42, Nombre d'articles par media, lalibre:53003 
22-12-2018 17:07:42, Nombre d'articles par media, lecho:5924 
22-12-2018 17:07:42, Nombre d'articles par media, lesoir:21720 
22-12-2018 17:07:42, Nombre d'articles par media, levif:7895 
22-12-2018 17:07:42, Nombre d'articles par media, rtbf:16183 
22-12-2018 17:07:42, Nombre d'articles par media, rtl:36202 
22-12-2018 17:07:42, Nombre d'articles par media, sudinfo:8721 
22-12-2018 17:07:42, Nombre d'articles total, 187702 
22-12-2018 19:09:44, RssToDb, Nombres de nouveux articles:82 
22-12-2018 19:09:49, Medpol, none 
22-12-2018 19:09:49, time, 13.78 
22-12-2018 19:10:44, Nombre d'articles par media, dh:38054 
22-12-2018 19:10:44, Nombre d'articles par media, lalibre:53024 
22-12-2018 19:10:44, Nombre d'articles par media, lecho:5925 
22-12-2018 19:10:44, Nombre d'articles par media, lesoir:21732 
22-12-2018 19:10:44, Nombre d'articles par media, levif:7899 
22-12-2018 19:10:44, Nombre d'articles par media, rtbf:16188 
22-12-2018 19:10:44, Nombre d'articles par media, rtl:36232 
22-12-2018 19:10:44, Nombre d'articles par media, sudinfo:8730 
22-12-2018 19:10:44, Nombre d'articles total, 187784 
22-12-2018 21:16:56, RssToDb, Nombres de nouveux articles:3097 
22-12-2018 21:17:52, Medpol, Francis Elias | Francis Elias | Francis Elias | Philippe Defeyt | Joël Riguelle | Charles Michel | Marie-Christine Marghem | Charles Michel | Valérie De Bue | Isabelle Galant | Stéphan De Mul | Bernard Guillitte | Saïd Tahri | Olivier Maingain | Philippe Bontemps | Valérie De Bue | Dimitri Fourny | Pierre-Yves Dermagne | Valérie De Bue | Marie-Martine Schyns | Charles Michel | François Bellot | Charles Michel | Elio Di Rupo | Jan Jambon | Charles Michel | Jean-Luc Crucke | Jacques Dupire | Christine Defraigne | Ben Weyts | Ben Weyts | Bart De Wever | Daniël Termont | Bart Tommelein | Johan Vande Lanotte | Philippe Close | Bart De Wever | Charles Michel | Charles Michel | Jean-Claude Marcourt | Rudy Demotte | Didier Gosuin | Elke Sleurs | Zuhal Demir | Joël Riguelle | Charles Michel | Theo Francken | Philippe Defeyt | Denis Ducarme | Marion Lemesre | Jean-Luc Crucke | Geert Bourgeois | Yves Leterme | Jean-Luc Crucke | Dimitri Fourny | Denis Ducarme | Claude Leruse | Theo Francken | Valérie De Bue | Charles Michel | Valérie De Bue | Charles Michel | Charles Michel | Charles Michel | Charles Michel | Bart De Wever | Charles Michel | Charles Michel | Charles Michel | Alexander De Croo | François Bellot | Charles Michel | Charles Michel | Elio Di Rupo | Jan Jambon |  
22-12-2018 21:17:52, time, 18.80 
22-12-2018 21:18:47, Nombre d'articles par media, dh:39433 
22-12-2018 21:18:47, Nombre d'articles par media, lalibre:54684 
22-12-2018 21:18:47, Nombre d'articles par media, lecho:5926 
22-12-2018 21:18:47, Nombre d'articles par media, lesoir:21745 
22-12-2018 21:18:47, Nombre d'articles par media, levif:7902 
22-12-2018 21:18:47, Nombre d'articles par media, rtbf:16200 
22-12-2018 21:18:47, Nombre d'articles par media, rtl:36260 
22-12-2018 21:18:47, Nombre d'articles par media, sudinfo:8731 
22-12-2018 21:18:47, Nombre d'articles total, 190881 
22-12-2018 23:21:29, RssToDb, Nombres de nouveux articles:85 
22-12-2018 23:21:37, Medpol, none 
22-12-2018 23:21:37, time, 14.49 
22-12-2018 23:22:31, Nombre d'articles par media, dh:39447 
22-12-2018 23:22:31, Nombre d'articles par media, lalibre:54709 
22-12-2018 23:22:31, Nombre d'articles par media, lecho:5926 
22-12-2018 23:22:31, Nombre d'articles par media, lesoir:21755 
22-12-2018 23:22:31, Nombre d'articles par media, levif:7902 
22-12-2018 23:22:31, Nombre d'articles par media, rtbf:16202 
22-12-2018 23:22:31, Nombre d'articles par media, rtl:36289 
22-12-2018 23:22:31, Nombre d'articles par media, sudinfo:8736 
22-12-2018 23:22:31, Nombre d'articles total, 190966 
22-12-2018 23:41:21, RssToDb, Nombres de nouveux articles:4 
22-12-2018 23:41:30, Medpol, none 
22-12-2018 23:41:30, time, 14.52 
22-12-2018 23:42:23, Nombre d'articles par media, dh:39448 
22-12-2018 23:42:23, Nombre d'articles par media, lalibre:54710 
22-12-2018 23:42:23, Nombre d'articles par media, lecho:5926 
22-12-2018 23:42:23, Nombre d'articles par media, lesoir:21755 
22-12-2018 23:42:23, Nombre d'articles par media, levif:7902 
22-12-2018 23:42:23, Nombre d'articles par media, rtbf:16202 
22-12-2018 23:42:23, Nombre d'articles par media, rtl:36291 
22-12-2018 23:42:23, Nombre d'articles par media, sudinfo:8736 
22-12-2018 23:42:23, Nombre d'articles total, 190970 
23-12-2018 01:44:34, RssToDb, Nombres de nouveux articles:21 
23-12-2018 01:44:44, Medpol, none 
23-12-2018 01:44:44, time, 14.00 
23-12-2018 01:45:34, Nombre d'articles par media, dh:39448 
23-12-2018 01:45:34, Nombre d'articles par media, lalibre:54716 
23-12-2018 01:45:34, Nombre d'articles par media, lecho:5926 
23-12-2018 01:45:34, Nombre d'articles par media, lesoir:21755 
23-12-2018 01:45:34, Nombre d'articles par media, levif:7902 
23-12-2018 01:45:34, Nombre d'articles par media, rtbf:16202 
23-12-2018 01:45:34, Nombre d'articles par media, rtl:36300 
23-12-2018 01:45:34, Nombre d'articles par media, sudinfo:8742 
23-12-2018 01:45:34, Nombre d'articles total, 190991 
23-12-2018 03:47:24, RssToDb, Nombres de nouveux articles:7 
23-12-2018 03:47:35, Medpol, none 
23-12-2018 03:47:35, time, 13.67 
23-12-2018 03:48:25, Nombre d'articles par media, dh:39448 
23-12-2018 03:48:25, Nombre d'articles par media, lalibre:54720 
23-12-2018 03:48:25, Nombre d'articles par media, lecho:5926 
23-12-2018 03:48:25, Nombre d'articles par media, lesoir:21755 
23-12-2018 03:48:25, Nombre d'articles par media, levif:7902 
23-12-2018 03:48:25, Nombre d'articles par media, rtbf:16202 
23-12-2018 03:48:25, Nombre d'articles par media, rtl:36303 
23-12-2018 03:48:25, Nombre d'articles par media, sudinfo:8742 
23-12-2018 03:48:25, Nombre d'articles total, 190998 
23-12-2018 05:50:31, RssToDb, Nombres de nouveux articles:16 
23-12-2018 05:50:45, Medpol, none 
23-12-2018 05:50:45, time, 13.99 
23-12-2018 05:51:36, Nombre d'articles par media, dh:39448 
23-12-2018 05:51:36, Nombre d'articles par media, lalibre:54724 
23-12-2018 05:51:36, Nombre d'articles par media, lecho:5926 
23-12-2018 05:51:36, Nombre d'articles par media, lesoir:21756 
23-12-2018 05:51:36, Nombre d'articles par media, levif:7902 
23-12-2018 05:51:36, Nombre d'articles par media, rtbf:16202 
23-12-2018 05:51:36, Nombre d'articles par media, rtl:36313 
23-12-2018 05:51:36, Nombre d'articles par media, sudinfo:8743 
23-12-2018 05:51:36, Nombre d'articles total, 191014 
23-12-2018 07:53:21, RssToDb, Nombres de nouveux articles:77 
23-12-2018 07:53:41, Medpol, Bart De Wever |  
23-12-2018 07:53:41, time, 13.74 
23-12-2018 07:54:32, Nombre d'articles par media, dh:39453 
23-12-2018 07:54:32, Nombre d'articles par media, lalibre:54741 
23-12-2018 07:54:32, Nombre d'articles par media, lecho:5928 
23-12-2018 07:54:32, Nombre d'articles par media, lesoir:21764 
23-12-2018 07:54:32, Nombre d'articles par media, levif:7905 
23-12-2018 07:54:32, Nombre d'articles par media, rtbf:16213 
23-12-2018 07:54:32, Nombre d'articles par media, rtl:36344 
23-12-2018 07:54:32, Nombre d'articles par media, sudinfo:8743 
23-12-2018 07:54:32, Nombre d'articles total, 191091 
23-12-2018 09:56:19, RssToDb, Nombres de nouveux articles:102 
23-12-2018 09:56:32, Medpol, Patrice Vraie |  
23-12-2018 09:56:32, time, 13.65 
23-12-2018 09:57:25, Nombre d'articles par media, dh:39474 
23-12-2018 09:57:25, Nombre d'articles par media, lalibre:54757 
23-12-2018 09:57:25, Nombre d'articles par media, lecho:5929 
23-12-2018 09:57:25, Nombre d'articles par media, lesoir:21784 
23-12-2018 09:57:25, Nombre d'articles par media, levif:7912 
23-12-2018 09:57:25, Nombre d'articles par media, rtbf:16217 
23-12-2018 09:57:25, Nombre d'articles par media, rtl:36368 
23-12-2018 09:57:25, Nombre d'articles par media, sudinfo:8752 
23-12-2018 09:57:25, Nombre d'articles total, 191193 
23-12-2018 11:56:23, RssToDb, Nombres de nouveux articles:87 
23-12-2018 11:56:34, Medpol, Elio Di Rupo | Elio Di Rupo |  
23-12-2018 11:56:34, time, 10.80 
23-12-2018 11:57:26, Nombre d'articles par media, dh:39489 
23-12-2018 11:57:26, Nombre d'articles par media, lalibre:54765 
23-12-2018 11:57:26, Nombre d'articles par media, lecho:5929 
23-12-2018 11:57:26, Nombre d'articles par media, lesoir:21800 
23-12-2018 11:57:26, Nombre d'articles par media, levif:7919 
23-12-2018 11:57:26, Nombre d'articles par media, rtbf:16223 
23-12-2018 11:57:26, Nombre d'articles par media, rtl:36399 
23-12-2018 11:57:26, Nombre d'articles par media, sudinfo:8756 
23-12-2018 11:57:26, Nombre d'articles total, 191280 
23-12-2018 13:59:35, RssToDb, Nombres de nouveux articles:137 
23-12-2018 13:59:49, Medpol, Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever | Barbara Pas | Barbara Pas | Geert Bourgeois |  
23-12-2018 13:59:49, time, 14.03 
23-12-2018 14:00:42, Nombre d'articles par media, dh:39504 
23-12-2018 14:00:42, Nombre d'articles par media, lalibre:54806 
23-12-2018 14:00:42, Nombre d'articles par media, lecho:5933 
23-12-2018 14:00:42, Nombre d'articles par media, lesoir:21811 
23-12-2018 14:00:42, Nombre d'articles par media, levif:7921 
23-12-2018 14:00:42, Nombre d'articles par media, rtbf:16233 
23-12-2018 14:00:42, Nombre d'articles par media, rtl:36448 
23-12-2018 14:00:42, Nombre d'articles par media, sudinfo:8761 
23-12-2018 14:00:42, Nombre d'articles total, 191417 
23-12-2018 16:01:27, RssToDb, Nombres de nouveux articles:182 
23-12-2018 16:01:35, Medpol, Elio Di Rupo | Elio Di Rupo | Theo Francken | Theo Francken | Bart De Wever | Claude Marinower | Nabilla Ait Daoud | François Bellot | Jean-Claude Debiève |  
23-12-2018 16:01:35, time, 12.52 
23-12-2018 16:02:25, Nombre d'articles par media, dh:39591 
23-12-2018 16:02:25, Nombre d'articles par media, lalibre:54832 
23-12-2018 16:02:25, Nombre d'articles par media, lecho:5934 
23-12-2018 16:02:25, Nombre d'articles par media, lesoir:21828 
23-12-2018 16:02:25, Nombre d'articles par media, levif:7925 
23-12-2018 16:02:25, Nombre d'articles par media, rtbf:16238 
23-12-2018 16:02:25, Nombre d'articles par media, rtl:36484 
23-12-2018 16:02:25, Nombre d'articles par media, sudinfo:8767 
23-12-2018 16:02:25, Nombre d'articles total, 191599 
23-12-2018 18:03:21, RssToDb, Nombres de nouveux articles:90 
23-12-2018 18:03:26, Medpol, Bart De Wever | Claude Marinower | Nabilla Ait Daoud |  
23-12-2018 18:03:26, time, 12.67 
23-12-2018 18:04:23, Nombre d'articles par media, dh:39605 
23-12-2018 18:04:23, Nombre d'articles par media, lalibre:54853 
23-12-2018 18:04:23, Nombre d'articles par media, lecho:5935 
23-12-2018 18:04:23, Nombre d'articles par media, lesoir:21846 
23-12-2018 18:04:23, Nombre d'articles par media, levif:7928 
23-12-2018 18:04:23, Nombre d'articles par media, rtbf:16242 
23-12-2018 18:04:23, Nombre d'articles par media, rtl:36508 
23-12-2018 18:04:23, Nombre d'articles par media, sudinfo:8772 
23-12-2018 18:04:23, Nombre d'articles total, 191689 
23-12-2018 18:55:22, RssToDb, Nombres de nouveux articles:48 
23-12-2018 18:55:29, Medpol, Theo Francken | Theo Francken | Theo Francken | Theo Francken | Theo Francken | Theo Francken | Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever | Bart De Wever |  
23-12-2018 18:55:29, Medpol, Nombre articles : 7244 
23-12-2018 18:55:29, time, 12.70 
23-12-2018 18:56:17, Nombre d'articles par media, dh:39613 
23-12-2018 18:56:17, Nombre d'articles par media, lalibre:54862 
23-12-2018 18:56:17, Nombre d'articles par media, lecho:5935 
23-12-2018 18:56:17, Nombre d'articles par media, lesoir:21854 
23-12-2018 18:56:17, Nombre d'articles par media, levif:7930 
23-12-2018 18:56:17, Nombre d'articles par media, rtbf:16242 
23-12-2018 18:56:17, Nombre d'articles par media, rtl:36523 
23-12-2018 18:56:17, Nombre d'articles par media, sudinfo:8778 
23-12-2018 18:56:17, Nombre d'articles total, 191737 
23-12-2018 20:56:56, RssToDb, Nombres de nouveux articles:55 
23-12-2018 20:56:59, Medpol, Theo Francken | Theo Francken | Bart De Wever | Bart De Wever |  
23-12-2018 20:56:59, Medpol, Nombre articles : 7248 
23-12-2018 20:56:59, time, 12.35 
23-12-2018 20:57:48, Nombre d'articles par media, dh:39621 
23-12-2018 20:57:48, Nombre d'articles par media, lalibre:54874 
23-12-2018 20:57:48, Nombre d'articles par media, lecho:5935 
23-12-2018 20:57:48, Nombre d'articles par media, lesoir:21868 
23-12-2018 20:57:48, Nombre d'articles par media, levif:7931 
23-12-2018 20:57:48, Nombre d'articles par media, rtbf:16246 
23-12-2018 20:57:48, Nombre d'articles par media, rtl:36533 
23-12-2018 20:57:48, Nombre d'articles par media, sudinfo:8784 
23-12-2018 20:57:48, Nombre d'articles total, 191792 
23-12-2018 22:58:22, RssToDb, Nombres de nouveux articles:38 
23-12-2018 22:58:24, Medpol, none 
23-12-2018 22:58:24, Medpol, Nombre articles : 7248 
23-12-2018 22:58:24, time, 12.25 
23-12-2018 22:59:13, Nombre d'articles par media, dh:39628 
23-12-2018 22:59:13, Nombre d'articles par media, lalibre:54881 
23-12-2018 22:59:13, Nombre d'articles par media, lecho:5935 
23-12-2018 22:59:13, Nombre d'articles par media, lesoir:21877 
23-12-2018 22:59:13, Nombre d'articles par media, levif:7931 
23-12-2018 22:59:13, Nombre d'articles par media, rtbf:16247 
23-12-2018 22:59:13, Nombre d'articles par media, rtl:36546 
23-12-2018 22:59:13, Nombre d'articles par media, sudinfo:8785 
23-12-2018 22:59:13, Nombre d'articles total, 191830 
24-12-2018 00:59:54, RssToDb, Nombres de nouveux articles:12 
24-12-2018 00:59:58, Medpol, none 
24-12-2018 00:59:58, Medpol, Nombre articles : 7248 
24-12-2018 00:59:58, time, 12.40 
24-12-2018 01:01:05, Nombre d'articles par media, dh:39629 
24-12-2018 01:01:05, Nombre d'articles par media, lalibre:54886 
24-12-2018 01:01:05, Nombre d'articles par media, lecho:5935 
24-12-2018 01:01:05, Nombre d'articles par media, lesoir:21877 
24-12-2018 01:01:06, Nombre d'articles par media, levif:7931 
24-12-2018 01:01:06, Nombre d'articles par media, rtbf:16247 
24-12-2018 01:01:06, Nombre d'articles par media, rtl:36552 
24-12-2018 01:01:06, Nombre d'articles par media, sudinfo:8785 
24-12-2018 01:01:06, Nombre d'articles total, 191842 
24-12-2018 17:07:42, RssToDb, Nombres de nouveux articles:485 
24-12-2018 17:08:03, Medpol, Jan Jambon | Bart De Wever | Boris Dilliès | Pierre-Yves Jeholet | Didier Gosuin | Didier Gosuin | Jan Jambon | Patrick De Greve | Patrick De Greve |  
24-12-2018 17:08:03, Medpol, Nombre articles : 7257 
24-12-2018 17:08:03, time, 11.86 
24-12-2018 17:08:53, Nombre d'articles par media, dh:39705 
24-12-2018 17:08:53, Nombre d'articles par media, lalibre:54968 
24-12-2018 17:08:53, Nombre d'articles par media, lecho:5956 
24-12-2018 17:08:53, Nombre d'articles par media, lesoir:21938 
24-12-2018 17:08:53, Nombre d'articles par media, levif:7960 
24-12-2018 17:08:53, Nombre d'articles par media, rtbf:16306 
24-12-2018 17:08:53, Nombre d'articles par media, rtl:36659 
24-12-2018 17:08:53, Nombre d'articles par media, sudinfo:8835 
24-12-2018 17:08:53, Nombre d'articles total, 192327 
24-12-2018 19:08:30, RssToDb, Nombres de nouveux articles:59 
24-12-2018 19:08:35, Medpol, none 
24-12-2018 19:08:35, Medpol, Nombre articles : 7257 
24-12-2018 19:08:35, time, 11.36 
24-12-2018 19:09:22, Nombre d'articles par media, dh:39707 
24-12-2018 19:09:22, Nombre d'articles par media, lalibre:54983 
24-12-2018 19:09:22, Nombre d'articles par media, lecho:5956 
24-12-2018 19:09:22, Nombre d'articles par media, lesoir:21949 
24-12-2018 19:09:22, Nombre d'articles par media, levif:7963 
24-12-2018 19:09:22, Nombre d'articles par media, rtbf:16307 
24-12-2018 19:09:22, Nombre d'articles par media, rtl:36681 
24-12-2018 19:09:22, Nombre d'articles par media, sudinfo:8840 
24-12-2018 19:09:22, Nombre d'articles total, 192386 
